entry_id,proficiency,skill_area,content,analysis.total_words,analysis.unique_words,analysis.lexical_density,analysis.avg_word_length,analysis.sentence_count,classification.main_category,classification.skill_focus,classification.complexity,metadata.created_at,metadata.language,metadata.version,metadata.source
A1_094,A1,phone calls,"I make phone calls. I call my friends and family. I talk on the phone. I say ""hello"" when I answer the phone. I ask how they are. I say goodbye at the end of the call. Phone calls are fun.",41,29,0.7073170731707317,3.6097560975609757,7,basic,writing,0.0,2025-05-05 10:50:38,English,3.0,GPT-3.5-turbo
A1_095,A1,ordering food,"To order food, I go to the restaurant. I look at the menu. I choose a dish. I tell the waiter. The waiter brings me the food. I eat the food. I pay the bill. I leave the restaurant. I am happy.",42,25,0.5952380952380952,3.619047619047619,9,basic,reading,0.0,2025-05-05 10:50:40,English,3.0,GPT-3.5-turbo
A1_096,A1,shopping conversations,"When you go shopping, you can ask the shop assistant for help. You can say, ""Where is the shirt section?"" or ""How much does this cost?"" The shop assistant will show you where to find things and tell you the prices. You can also say, ""I would like to buy this, please."" Shopping conversations are helpful for buying things.",59,44,0.7457627118644068,4.47457627118644,6,basic,listening,0.0,2025-05-05 10:50:43,English,3.0,GPT-3.5-turbo
A1_097,A1,storytelling,"People tell stories. Stories are fun. Stories have characters. Characters do things. Stories have a beginning, middle, and end. People like stories. People listen to stories. People tell stories to friends. Stories are everywhere.",34,21,0.6176470588235294,5.794117647058823,9,creative,speaking,0.0,2025-05-05 10:50:45,English,3.0,GPT-3.5-turbo
A1_098,A1,describing pictures,"In the picture, there is a big yellow sun in the sky. There are green trees and a blue lake. I see a small boat on the water. There are birds flying in the sky. The scene looks very peaceful and beautiful.",42,29,0.6904761904761905,3.9047619047619047,5,creative,writing,0.0,2025-05-05 10:50:47,English,3.0,GPT-3.5-turbo
A1_099,A1,expressing emotions,People show their emotions in many ways. Some people smile when they are happy. Others cry when they are sad. It is important to express how you feel. You can talk to someone or write in a diary. It is good to let your emotions out.,46,35,0.7608695652173914,4.065217391304348,6,creative,reading,0.0,2025-05-05 10:50:48,English,3.0,GPT-3.5-turbo
A1_100,A1,giving opinions,I think pizza is delicious. My friend says she likes hamburgers. We all have different opinions. It's okay to have different tastes. I like to hear what other people think. Sharing opinions can be fun.,35,31,0.8857142857142857,4.771428571428571,6,creative,listening,0.0,2025-05-05 10:50:50,English,3.0,GPT-3.5-turbo
A1_101,A1,making comparisons,"When we make comparisons, we look at two things and see how they are different or similar. For example, a cat is small, but a dog is big. My sister is tall, but I am short. Comparisons help us understand things better.",42,36,0.8571428571428571,4.214285714285714,4,creative,speaking,0.0,2025-05-05 10:50:57,English,3.0,GPT-3.5-turbo
A1_102,A1,creative writing,I write stories. I use my imagination. I make characters and plots. I write with a pen or on a computer. I like to be creative. I enjoy writing.,29,22,0.7586206896551724,4.0,6,creative,writing,0.0,2025-05-05 10:51:01,English,3.0,GPT-3.5-turbo
A1_103,A1,social networks,"Social networks are websites where people can connect with others. You can share photos, videos, and messages with friends. Many people use social networks every day. It is a fun way to stay in touch with people. Some popular social networks are Facebook, Instagram, and Twitter.",46,36,0.782608695652174,5.086956521739131,5,modern,reading,0.0,2025-05-05 10:51:03,English,3.0,GPT-3.5-turbo
A1_104,A1,online learning,Online learning is good. I learn on the computer. I watch videos and read. It is fun. I study at home. I like online learning.,25,20,0.8,4.08,6,modern,listening,0.0,2025-05-05 10:51:05,English,3.0,GPT-3.5-turbo
A1_105,A1,remote working,Remote working is when you work from home. You use a computer and the internet. You do not go to an office. It is good because you can be comfortable. You can also save time and money on commuting. Some people like remote working.,44,36,0.8181818181818182,4.25,6,modern,speaking,0.0,2025-05-05 10:51:07,English,3.0,GPT-3.5-turbo
A1_106,A1,digital entertainment,Digital entertainment is fun. People watch movies online. They play games on their phones. I like to listen to music on my computer. My favorite movie is on Netflix. I play games with my friends. Digital entertainment is cool.,39,27,0.6923076923076923,4.82051282051282,7,modern,writing,0.0,2025-05-05 10:51:09,English,3.0,GPT-3.5-turbo
A1_107,A1,smart homes,Smart homes have special technology. They can control things like lights and temperature. You can use a phone to turn things on or off. Smart homes make life easier.,29,25,0.8620689655172413,4.724137931034483,4,modern,reading,0.0,2025-05-05 10:51:11,English,3.0,GPT-3.5-turbo
A1_108,A1,virtual meetings,"In virtual meetings, people use computers to talk to each other. They can see and hear each other on the screen. They talk about work or other things. It is like having a meeting in real life, but online. It is easy and convenient.",44,35,0.7954545454545454,4.2727272727272725,5,modern,listening,0.0,2025-05-05 10:51:17,English,3.0,GPT-3.5-turbo
A1_109,A1,business emails,"In business, people send emails to talk about work. They write about meetings, projects, and questions. Emails are a fast way to communicate with others in different places. It is important to use clear language and be polite in business emails.",41,34,0.8292682926829268,5.0,4,professional,speaking,0.0,2025-05-05 10:51:19,English,3.0,GPT-3.5-turbo
A1_110,A1,presentations,Presentations are when we talk to a group. We use slides to show information. We speak clearly and look at the audience. We should practice before we present. It's important to be confident and smile. People will listen if we are interesting. Have fun and enjoy your presentation!,48,38,0.7916666666666666,4.854166666666667,7,professional,writing,0.0,2025-05-05 10:51:21,English,3.0,GPT-3.5-turbo
A1_111,A1,negotiations,"In negotiations, people talk about things they want. They try to find a solution that is good for everyone. They may need to compromise. It's important to listen and speak clearly. Good communication helps to reach an agreement.",38,32,0.8421052631578947,5.026315789473684,5,professional,reading,0.0,2025-05-05 10:51:23,English,3.0,GPT-3.5-turbo
A1_112,A1,customer service,Customer service is important. Employees help customers. They answer questions. They solve problems. They are friendly and polite. Customers feel happy. They come back. Good customer service is key.,29,23,0.7931034482758621,5.862068965517241,8,professional,listening,0.0,2025-05-05 10:51:25,English,3.0,GPT-3.5-turbo
A1_113,A1,team collaboration,Team collaboration is when people work together. They help each other to finish tasks. Team members share ideas and listen to each other. They work as a group to achieve goals. Team collaboration is important in school and at work. It helps everyone to succeed.,45,34,0.7555555555555555,4.822222222222222,6,professional,speaking,0.0,2025-05-05 10:51:27,English,3.0,GPT-3.5-turbo
A1_114,A1,problem solving,"When there is a problem, we can find a solution. First, we need to understand the problem. Then, we think of different ways to fix it. Finally, we choose the best solution and try it. If it works, the problem is solved! If not, we try again. Problem solving helps us learn and grow.",54,40,0.7407407407407407,4.2407407407407405,7,professional,writing,0.0,2025-05-05 10:51:30,English,3.0,GPT-3.5-turbo
A1_115,A1,cultural exchange,"Cultural exchange is when people share their traditions and customs with each other. They learn about each other's music, food, and celebrations. It helps people understand different cultures and make new friends. Cultural exchange can happen through festivals, language classes, or even just talking to someone from another country. It's a fun way to learn about the world!",58,49,0.8448275862068966,5.4655172413793105,5,global,reading,0.0,2025-05-05 10:51:32,English,3.0,GPT-3.5-turbo
A1_116,A1,global issues,Global issues are big problems that affect the whole world. One big issue is climate change. It is causing the Earth to get warmer. This is bad because it can lead to more natural disasters like floods and droughts. People need to work together to stop climate change. Another issue is poverty. Many people around the world do not have enough food or clean water. This is not fair and we need to help them.,75,55,0.7333333333333333,4.426666666666667,8,global,listening,0.0,2025-05-05 10:51:34,English,3.0,GPT-3.5-turbo
A1_117,A1,international news,"In international news, countries work together. Leaders meet to talk about important topics. People all over the world watch the news. They learn about events happening far away. It is interesting to see what is happening in other countries.",39,33,0.8461538461538461,5.205128205128205,5,global,speaking,0.0,2025-05-05 10:51:37,English,3.0,GPT-3.5-turbo
A1_118,A1,world cuisine,World cuisine is delicious. Many countries have tasty food. Italy has pizza and pasta. Japan has sushi and ramen. Mexico has tacos and burritos. People love trying food from different places. It is fun to eat new dishes. World cuisine is yummy.,42,34,0.8095238095238095,4.833333333333333,8,global,writing,0.0,2025-05-05 10:51:40,English,3.0,GPT-3.5-turbo
A1_119,A1,foreign customs,"In some countries, people bow to say hello instead of shaking hands. In Japan, it is polite to take off your shoes before entering someone's home. In Spain, they have a siesta in the afternoon to rest. Every country has different customs that are interesting to learn about.",48,42,0.875,4.729166666666667,4,global,reading,0.0,2025-05-05 10:51:42,English,3.0,GPT-3.5-turbo
A1_120,A1,cross-cultural communication,"Cross-cultural communication is when people from different countries talk to each other. They may have different languages, customs, and beliefs. It is important to listen carefully and show respect. By learning about other cultures, we can understand each other better. It can help us to make friends and work together.",50,40,0.8,5.42,5,global,listening,0.0,2025-05-05 10:51:44,English,3.0,GPT-3.5-turbo
